X,CH1,Start,Increment
Sequence,VOLT,-6.00E+0,1.00E-2
1030,6.76E+0
1031,6.68E+0
1032,6.68E+0
1033,6.80E+0
1034,6.68E+0
1035,6.80E+0
1036,6.76E+0
1037,6.68E+0
1038,6.76E+0
1039,6.68E+0
1040,6.76E+0
1041,6.68E+0
1042,6.68E+0
1043,6.76E+0
1044,6.76E+0
1045,6.68E+0
1046,6.76E+0
1047,6.68E+0
1048,6.80E+0
1049,6.68E+0
1050,6.76E+0
1051,1.44E+0
1052,1.68E+0
1053,6.80E-1
1054,1.40E+0
1055,6.80E-1
1056,6.80E-1
1057,1.44E+0
1058,8.80E-1
1059,6.76E+0
1060,6.80E+0
1061,6.68E+0
1062,6.68E+0
1063,6.80E+0
1064,6.80E+0
1065,6.68E+0
1066,6.68E+0
1067,6.80E+0
1068,6.68E+0
1069,6.80E+0
1070,6.68E+0
1071,6.80E+0
1072,6.76E+0
1073,6.68E+0
1074,6.68E+0
1075,6.80E+0
1076,6.72E+0
1077,6.80E+0
1078,6.80E+0
1079,6.68E+0
1080,6.68E+0
1081,6.80E+0
1082,6.68E+0
1083,6.80E+0
1084,6.76E+0
1085,6.68E+0
1086,6.80E+0
1087,6.68E+0
1088,6.68E+0
1089,6.80E+0
1090,6.76E+0
1091,6.68E+0
1092,6.68E+0
1093,6.76E+0
1094,6.76E+0
1095,6.68E+0
1096,6.68E+0
1097,6.76E+0
1098,6.68E+0
1099,6.80E+0
1100,6.68E+0
1101,6.80E+0
1102,6.68E+0
1103,6.80E+0
1104,6.80E+0
1105,6.68E+0
1106,6.68E+0
1107,6.80E+0
1108,6.76E+0
1109,6.68E+0
1110,6.76E+0
1111,6.68E+0
1112,6.68E+0
1113,6.80E+0
1114,6.76E+0
1115,6.68E+0
1116,6.80E+0
1117,6.68E+0
1118,6.76E+0
1119,6.68E+0
1120,6.68E+0
1121,6.80E+0
1122,6.80E+0
1123,6.68E+0
1124,6.76E+0
1125,6.68E+0
1126,6.76E+0
1127,1.20E+0
1128,1.60E+0
1129,6.80E-1
1130,1.40E+0
1131,6.80E-1
1132,6.80E-1
1133,1.44E+0
1134,1.04E+0
1135,6.76E+0
1136,6.80E+0
1137,6.72E+0
1138,6.76E+0
1139,6.68E+0
1140,6.68E+0
1141,6.80E+0
1142,6.80E+0
1143,6.68E+0
1144,6.76E+0
1145,6.68E+0
1146,6.76E+0
1147,6.68E+0
1148,6.80E+0
1149,6.68E+0
1150,6.76E+0
1151,6.68E+0
1152,6.72E+0
1153,6.80E+0
1154,6.68E+0
1155,6.80E+0
1156,6.68E+0
1157,6.80E+0
1158,6.76E+0
1159,6.68E+0
1160,6.80E+0
1161,6.68E+0
1162,6.76E+0
1163,6.68E+0
1164,6.76E+0
1165,6.68E+0
1166,6.76E+0
1167,6.68E+0
1168,6.76E+0
1169,6.68E+0
1170,6.68E+0
1171,6.80E+0
1172,6.76E+0
1173,6.68E+0
1174,6.68E+0
1175,6.80E+0
1176,6.68E+0
1177,6.80E+0
1178,6.76E+0
1179,6.68E+0
1180,6.68E+0
1181,6.80E+0
1182,6.76E+0
1183,6.68E+0
1184,6.68E+0
1185,6.80E+0
